2470688,2073794
743683,637522
6108758,6045704
4046918,3991422
10374443,10243371
733449,664390
720257,662964
706865,607146
5742734,5635750
596054,498781
1329747,1277448
2061347,2005403
12503028,12443106
11344838,11216888
23073518,22901322
1015303,938084
598723,540296
879893,763968
741624,682545
1261097,1204715
2399525,2297047
5701711,5620820
613122,515489
2727378,2665595
673600,566039
851846,764344
896489,831249
1935506,1868021
842843,572128
3234113,3175396
7407453,7294995
11044742,10934428
12827429,12765985
644931,536411
18755892,18602664
2060138,1976159
689875,622489
711221,597727
2891614,2823138
651128,595363
13432604,13258760
1853500,1719174
2893766,2797196
3923233,3858422
4379277,4325725
6147229,6089032
8267399,8196324
11766206,11611264
13295580,13182205
15393906,15315028
733343,607333
875936,717789
625925,565084
1487542,1434132
3507843,3452487
5753012,5644594
1891606,1828997
638532,540150
1873495,1759387
2035501,1961149
1885300,1786016
1208588,1062112
857904,741539
824527,731473
1160595,1103814
1324397,1219607
3248450,3193210
874160,767676
7306717,7245706
1878474,1816940
707037,597383
967724,815079
1691437,1412695
1145082,1047565
1775894,1719370
4078368,3981189
6436709,6363544
12571342,12504840
671303,612750
671081,572529
18754483,18605249
1006297,853951
626083,508657
814175,709416
798382,688143
1092473,1024966
570816,515039
3488921,3425822
654315,549206
586972,491787
20136119,19941154
1004522,869295
758913,651144
599032,504433
2048856,1920387
4477577,4420677
731660,675573
1765147,1665226
2956470,2851320
579702,474924
18658163,18473613
648369,580690
608379,542436
15449701,15260914
922827,845116
599206,544785
2733021,2654980
2959384,2852791
5609977,5553746
4701778,4649585
8270922,8202691
10245232,10171267
9862246,9803104
11286618,11231683
880483,802354
605167,553867
661329,606668
610574,554838
562096,493884
3635607,3518400
860075,807349
981150,924285
3635877,3575178
4418083,4363577
813511,737450
1862922,1801503
1856573,1783308
589226,521622
650941,542959
3307121,3243458
5226686,5163192
4942492,4864317
8574613,8515757
17277047,17099089
1104742,991062
2455634,2388817
2521373,2456462
3658029,3549302
4236756,4129762
6026493,5971996
7494241,7435144
10086522,10022975
9367558,9302892
13264166,13173235
805459,726835
1860125,1767352
2027936,1961401
675952,540906
540272,482299
850299,793275
696017,629106
1434989,1371208
4534735,4473392
8503473,8370211
783473,714115
1760874,1700521
1871631,1751004
593174,536072
643667,586648
637250,579208
600797,488708
4015742,3950342
7099296,7039826
14703727,14605836
3188252,3109144
2538368,2432092
3061106,3003190
3710604,3658127
3888352,3832709
5109440,5008850
7275920,7220111
6371119,6268279
8742459,8686877
9699864,9634456
997149,905079
852662,784802
826715,531832
813485,756897
2288895,2182824
4214223,4153423
7151088,7094756
8373078,8316348
6171479,6107370
10591381,10469270
885976,805200
894878,769618
623400,527650
1881766,1821733
515301,454294
1969450,1890739
693530,585716
1489102,1413487
2308825,2242197
22098734,21894394
2406604,2239119
997112,888596
2096783,2039226
771895,707119
3164761,3051748
4062262,3997528
8850240,8782215
650754,541448
15779790,15677396
22198689,22014149
2527831,2366777
752957,638402
636507,577105
2668302,2597575
501968,447415
653460,595434
3512335,3428360
665499,557304
1502216,1381230
638075,523288
2315350,2179134
1847261,1721388
637478,578861
709278,606820
1466221,1411550
5595028,5530267
6434678,6382733
635736,487066
1491436,1388675
1833624,1719749
2801987,2729359
2538820,2426475
3278692,3182501
3577091,3466976
4989020,4934576
8472026,8346006
8654753,8598800
8492053,8423707
9955378,9894822
12827624,12700183
838501,761681
1451677,1340333
3184868,3079368
3358763,3266001
1840525,1761158
3244647,3189036
3418459,3362884
6223811,6102486
5319429,5215053
13727325,13626696
922909,788325
586370,470574
4439752,4374315
564878,509910
588733,483186
2122756,2060604
3282490,3223751
3033595,2901918
3570202,3501730
23671398,23497979
604269,531796
945983,889939
2022794,1966409
4755289,4698406
587989,531644
6098357,6029246
8634575,8517366
1836901,1773185
582409,518009
588531,481632
1142893,1075143
1050390,991041
530373,459267
704012,574638
544726,488376
2909919,2855176
7680630,7568926
9096861,9037144
619718,562721
782303,668536
841574,767934
1789264,1721949
604405,493451
558351,499361
574470,519719
636942,579821
3335247,3231259
513614,458172
8112281,8051427
726335,611791
2000688,1923955
2611718,2550733
3556821,3439459
5913375,5856184
6298878,6240609
7061677,7006263
9397456,9330741
11780382,11720275
16391107,16314048
19794843,19634869
650061,576576
1735598,1678608
930738,862048
607748,552590
573311,515233
6218230,6149105
7256222,7191247
523156,469077
606647,539414
704443,579981
1492881,1417147
621697,540136
1617397,1560117
3386266,3326425
3896363,3840028
4055811,3986812
8368757,8304846
9757769,9698370
587106,532251
650647,545348
867746,778053
3335815,3240579
849316,794757
976062,906989
2294704,2195541
1273470,1215947
2860955,2801540
4474799,4411884
4936266,4881000
654236,542085
764251,688802
1896764,1834995
665691,582376
597945,540876
688231,632316
624435,566465
5004722,4940405
4131833,4072427
7737543,7674535
13526334,13327077
757941,683572
668717,608729
2869827,2806040
4982692,4917403
1687658,1596698
1597521,1542218
2814043,2760371
2075942,2008047
8113493,8042509
1019121,881305
883845,765742
866897,809873
828350,772035
2312809,2258512
3560298,3491371
2947741,2881759
3848303,3731459
3717811,3643593
4640875,4588268
5927328,5878296
6750448,6699243
7000341,6937752
8505337,8456413
10745379,10672381
815302,740339
587788,524610
5372021,5262543
5334289,5282453
7778554,7714595
7554222,7449805
11715591,11661596
16353747,16216074
12380753,12313350
18332908,18273416
1853977,1733823
4138395,4072401
548019,494373
1411840,1308361
571373,517893
559566,503155
3673741,3609263
1981307,1879794
2750414,2647425
1766206,1704679
2083769,1973012
3195190,3110574
707315,601368
573544,510296
597707,540817
6773615,6702067
635772,578663
581126,473340
1572008,1466428
608205,552004
1120043,824831
801329,740050
656909,534407
750540,695471
520128,466462
1711123,1602438
1822496,1683352
5697284,5642172
7557627,7499577
2118245,2050234
872439,737083
1976179,1848817
608400,501910
589796,534443
1320327,1263756
617154,508597
598243,540372
603042,546552
4437768,4320337
1859361,1802256
2155132,2079921
2704600,2648427
3272188,3163846
3356896,3250104
4131410,4076200
4647298,4538588
5285081,5230091
7683899,7626854
7640622,7523987
9819610,9701818
2457761,2097533
745239,629495
1887207,1617830
1547960,1456939
1665469,1572778
2552333,2440613
7579194,7465662
4166357,4054252
12411657,12299064
13800104,13738393
990910,861258
670056,558417
680528,550475
558938,496590
2081659,1786930
1700396,1595497
1287970,1234020
2067721,1965971
5014667,4913983
9940393,9883130
967069,796632
678975,582666
2797890,2683363
660891,551623
2882801,2760608
2051946,1768005
1582183,1474013
2507757,2388664
6473968,6411405
5747542,5635971
1149549,1015811
773861,666651
2148303,2023540
672942,587723
619102,508380
626244,519586
654018,536945
611510,556992
2179482,2076667
769548,663747
982775,842655
617693,511720
1905635,1788311
2850661,2746203
617085,517370
672835,563295
667321,559017
1842356,1723672
2635672,2582022
1764111,1662594
968027,832936
3041765,2931397
2690681,2556399
3655559,3548326
3727133,3627701
4264439,4156264
5604931,5492108
10466281,10395535
10370650,10211229
12493789,12389458
15558319,15425856
17357376,17244196
790625,665647
3197426,3072496
622679,514663
1560638,1454476
640712,535698
628758,521122
1542490,1440944
766316,660663
1318492,1209233
7717295,7642438
956347,817860
612618,516232
712080,605091
616044,514247
909898,800463
1472742,1367488
2586101,2481529
4662935,4558877
826735,759758
20675862,20493798
1844392,1767569
696021,583622
1548998,1497986
8548253,8417527
757137,700474
4340097,4217774
3574311,3516483
568852,514336
6516084,6461878
1944373,1827308
848603,773711
647560,571779
598949,544393
2134361,2012522
545057,489200
826356,750896
582828,528416
1792666,1730540
2162898,2073752
4346562,4287057
5825958,5770505
1747692,1682727
3478078,3407453
632019,573552
3924209,3803589
785045,673704
3392467,3259135
1050636,992691
1714542,1638923
1964005,1907882
2412240,2359243
2867985,2756676
4430727,4375651
6428871,6362841
7897297,7833190
10473044,10412777
559853,500142
12124116,11980439
2001755,1871132
2588371,2511761
3294556,3240512
3122817,3066851
4155630,4103781
6662188,6589359
4426937,4376561
7023486,6959159
1809753,1704709
10818217,10750941
1026008,926643
551912,500588
617676,566782
653654,587649
691919,559551
650388,594703
5603746,5547950
14730620,14554730
4437574,4352274
1517202,1462563
1822932,1775219
1579918,1524155
8646427,8567165
1863555,1801939
597290,537250
1435669,1360506
618268,520595
840949,721093
651810,595877
2437950,2325916
2116175,2065515
3978934,3901091
647184,549965
1955672,1836695
826499,745776
671028,615410
801835,745338
1797263,1745076
6665775,6569419
5212160,5148756
580211,502088
11148329,11053278
869393,815044
21806645,21640415
1698239,1621994
2176921,2121733
2719277,2650807
2533118,2466653
4561381,4505715
7064060,6993516
8098692,8032190
9024791,8961988
1381425,1310371
591637,537129
2006285,1948225
2062261,2006981
2612711,2564487
3318835,3229025
9070812,9008906
8092135,7975141
1685037,1554886
1647592,1553337
584626,529163
635106,534743
657319,602851
621820,517640
1307213,1252927
2018215,1902346
4020705,3953431
1008670,879025
1901123,1837693
811695,550504
781730,726220
580739,525303
553978,499545
2044911,1930826
688738,640481
2909386,2796340
982459,903443
562751,503787
1395966,1278487
2716519,2649902
2583452,2487773
6786209,6679279
609552,553136
673462,605311
1872595,1766687
969620,883410
611968,556010
639927,577121
1886600,1821562
3577578,3474688
692500,543390
649953,546540
686882,621289
1101509,1014676
14384578,14179288
1435300,1318165
2580424,2485571
4205188,4096060
4110942,4055737
8705334,8626119
8478626,8395748
681388,559026
13810460,13729575
15901989,15825135
840612,737494
705505,617746
1932088,1879366
2896219,2782323
3717149,3654836
725294,667993
602357,543184
3793466,3700992
4394730,4325074
5893902,5789632
835438,734399
663628,594020
1539320,1438870
2434935,2374252
3377709,3288830
1867327,1803944
742134,685393
683947,565657
691566,636749
717285,607915
655483,578853
729004,651582
2677736,2565033
506918,451431
4547775,4478790
5982460,5914166
1786664,1706531
603182,504047
572383,515013
585198,510607
1422049,1317016
1012169,871084
751862,648791
1622050,1512350
672688,616867
631370,531840
643364,575543
3618772,3555640
599066,543356
595049,464036
20328526,20112269
810073,738439
1885065,1761336
729678,620850
546103,491395
1803162,1745691
4384723,4331111
4352655,4298424
5490092,5434404
631793,521045
634557,526467
836928,700358
1882357,1809223
626594,529714
631126,574667
1524929,1393817
2391539,2295040
2900381,2804808
3412794,3301135
6140994,6083072
6302219,6183545
8753498,8646536
10369391,10307572
11505294,11442479
16164028,16021557
1035685,949244
663636,553868
778353,506033
651017,578523
2860210,2752678
726608,601823
529117,473569
1942867,1875264
584357,475849
17121962,16948580
796110,722075
628066,507309
665581,555547
594500,538071
3084474,2960756
1018608,963467
1855842,1802472
1786749,1708690
4952159,4886044
582857,480748
815096,735017
845090,730606
691794,596714
1491163,1432424
819379,722856
603877,547218
563663,506546
4950276,4867228
750707,632026
14673198,14492971
675103,599438
4791374,4676425
6579412,6443986
10122872,10047567
685675,575310
605805,546987
1623012,1566472
1878254,1810505
653793,541947
683236,568811
918269,838401
635765,520725
628110,568734
1510189,1403237
2157432,2038525
608426,540102
743404,686795
602553,542551
836856,716697
709118,595281
2324440,2248096
2564718,2455783
2897324,2792037
6064216,5968027
5937027,5880411
7704827,7600068
10165715,10094384
11015436,10902523
11206605,11145268
12260626,12193184
1044781,957483
1210541,1102745
1390022,1283678
591414,493804
1381574,1318275
3743352,3626669
4993097,4934050
12929417,12820749
14437994,14325714
15158891,15001590
721023,588545
800315,682318
5023560,4902436
10593425,10481717
5134716,5073209
12428794,12321364
9786223,9707111
19206989,19126825
4686568,4546527
643540,544805
1056680,925353
734126,589751
755878,645968
612411,512053
721866,661498
606566,540812
5784943,5713933
6663222,6555635
654218,545299
5710981,5593836
1135112,989595
800590,634877
1725849,1628529
668879,562866
694589,637924
820259,713032
2947723,2894404
3365062,3252006
5789972,5736882
717187,613445
1158538,1017451
915679,776502
841217,726045
1706825,1566629
862035,804546
1281926,1174387
2057339,1961895
3672122,3615998
3914397,3813084
4841480,4784900
1046627,906096
654001,556348
1414008,1262229
2225867,2171666
3035378,2978916
2549339,2451422
5355949,5261552
6059227,5952848
9383808,9266446
10604981,10520512
9554420,9441768
13879235,13762387
846491,767210
592230,535274
619290,508821
5021076,4912106
633683,576774
1492064,1390305
3651635,3550756
4530454,4398579
654353,550939
679324,573741
972278,889784
2113768,1994753
3320258,3264352
3022598,2910281
6040739,5917502
5501227,5389948
1133429,1014889
13110795,12941076
16606945,16538249
23375431,23188461
945311,862676
545124,477719
624467,568718
510102,455524
586478,530457
1330995,1279038
552531,497143
587168,531235
4675610,4548345
895121,792335
992640,904595
640804,584388
593450,538049
3575864,3507818
536119,481988
1219131,1140611
679018,624403
702956,641739
1937680,1805271
764762,650686
995881,912528
1490616,1420570
704054,623310
1134042,1078412
4548999,4428773
5512288,5457988
1983041,1906855
1741285,1681466
668186,534835
783403,687226
3604580,3533035
3356300,3301765
3159216,3051675
4201012,4148319
3442657,3351793
5797950,5746145
5594287,5542703
7803064,7748446
9554505,9465754
11800372,11722390
619833,530782
1209313,1153125
1012886,959991
632013,579207
4195959,4086906
900918,843217
8111749,8000910
8453175,8340823
13793135,13715967
15760106,15689027
847728,769744
1897886,1834442
1281458,1221428
691083,579011
1533272,1425035
2495349,2389149
535320,478892
592603,537153
3675342,3564709
11211479,11087995
2082388,1986954
783358,665768
1606545,1549098
4805241,4741650
2077273,1964962
2944048,2833728
573808,500358
1907899,1798257
2899245,2782861
3746292,3691067
832668,697420
1987430,1921423
663681,554447
1428094,1373184
638881,583740
2684056,2565967
6441687,6376461
715798,605528
1394250,1338753
3436474,3323466
816352,740360
2100899,1985624
613671,507676
609271,553417
688414,629877
2872986,2710464
631099,537440
618526,512625
2283043,2228733
6224102,6170913
871038,728009
1900311,1824082
1995425,1892348
696477,637075
562591,500939
772623,667050
624211,571488
2333179,2237512
2024761,1971463
3957226,3852872
922133,783707
1801747,1692787
1332830,1225637
3400740,3302022
4313751,4249063
4439415,4371373
10251363,10173987
11408359,11292248
12298880,12178942
13626526,13544127
819352,679457
2051379,1945885
673343,562048
581821,525888
3489711,3385509
578145,521523
649949,546370
1861422,1798689
2646061,2548726
6444335,6372443
854251,714845
605453,528675
680169,573152
1038653,983117
1056140,963727
1584863,1483122
635654,579869
16577850,16450507
18799267,18627270
30863698,30679635
932877,852266
620683,552075
1887106,1827832
2579742,2525703
4819304,4746855
649849,537223
608395,554313
566526,460496
1860468,1754367
665401,569179
2101239,2026173
2693276,2638594
3118598,3052701
4195838,4083952
4312041,4193158
5015051,4922384
7565090,7507333
9703905,9584841
13607189,13515737
13825800,13751333
1479977,1357891
3247358,3187814
5160451,5053066
5512569,5418211
8323046,8260597
9056979,8992171
9562231,9460365
8762514,8664036
11573400,11501254
11834921,11776023
1179948,1042950
926191,867863
550875,445491
1567224,1512691
662008,582526
2103662,2006677
976077,889727
549269,492296
4633967,4582930
6604570,6534079
1846778,1694188
3732267,3666765
713579,657502
672694,575736
1572385,1499535
1628434,1571288
1906250,1849199
2951091,2885614
6619302,6555967
22611262,22412999
924866,794807
553729,500839
896690,812520
1378810,1324112
2296089,2240700
515990,460713
728634,674711
2844997,2772228
550374,495618
641577,535987
2329855,2188517
518635,463282
1156695,1098872
1213190,1158849
3727462,3662790
5674272,5602256
549644,493398
799890,742974
2897342,2831132
3170009,3013915
1129808,995996
627625,569986
540488,484359
603939,548107
1350342,1290441
961348,899618
1932661,1875021
1784454,1729994
661836,606986
1009774,880355
2449901,2302193
622013,566899
587708,528863
539130,474394
592568,538130
660967,605130
2087081,1651461
2653326,2549810
2859113,2798258
3360615,3307986
3934064,3879960
5576481,5517284
3986074,3932005
6732980,6675677
5244731,5188339
12069915,11984462
1253902,898655
1524094,1467548
1269583,1209951
3547131,3481882
5120482,5065036
8441596,8376603
5632478,5577213
3038939,2938123
18608414,18481706
18498562,18343317
1164502,1011898
2044586,1977264
607474,540970
587231,531858
723857,595634
1486115,1432628
651422,595758
662041,542999
21677903,21474191
688338,583017
1049120,915891
577767,505221
524437,468867
656555,602282
495210,441885
1878862,1810463
578354,523411
1953934,1844581
1795384,1677146
688043,577124
1057174,919741
626548,568605
1819501,1756368
591797,537985
4433407,4376270
531125,476774
560489,507930
629283,523174
663703,526713
736169,640684
1022033,882286
681970,612978
1553746,1497932
648263,593809
3247130,3190082
643932,581753
5228144,5153830
664100,551690
1899756,1784929
787080,667029
1646549,1557255
3768011,3642153
3520807,3451765
4016747,3945850
4520328,4420533
5106497,5001767
6683052,6626772
5754920,5698523
8562160,8492095
9870354,9807786
2234094,2085337
708085,586941
1557181,1500656
2406869,2350224
1024514,709954
657922,591300
4139749,4070245
4606988,4531390
6541988,6489707
12872007,12797176
1029236,885954
861606,804542
1127959,1001595
2539786,2483432
3395899,3294458
648837,590122
619031,551815
604708,546863
651084,596963
2226503,2163135
1035689,873302
542342,483288
644369,545807
1527299,1472733
2371901,2252146
483022,428960
1250567,1195439
609505,554507
1418143,1362424
5095164,5026130
1030193,894127
1979986,1903835
1623826,1566468
578028,522400
3074921,2951167
1079499,1005802
746806,685898
3639952,3583714
3218238,3164132
9062860,8961675
1007241,860528
581544,527532
668902,611281
1590542,1536445
1805744,1708573
668871,612440
734769,636220
2181375,2127833
3749125,3685923
17398525,17182703
1930048,1851077
4667384,4520743
583030,531333
2724215,2669574
1154927,1083747
1880364,1801917
2499444,2395054
4363479,4280933
4901827,4795974
6107336,6050157
10708117,10594865
11265212,11204180
14254686,14186117
20496200,20345017
734797,641140
1824693,1722240
1926323,1832934
824434,764798
1759265,1704653
1772659,1664863
9827144,9707811
1287516,1231382
634372,525568
21701309,21515120
748858,601608
2091788,2029467
775684,670513
751396,697083
1611575,1557069
599369,545524
574057,501029
2149526,2043517
2111290,2004426
672804,568624
2317572,2195145
1007957,882595
805147,750338
2237411,2173466
6713249,6649965
560860,501253
514731,458414
609135,511333
1820970,1666665
18112412,17938094
1007547,708652
671800,614825
1791973,1736056
3614900,3500955
1780212,1721910
3897606,3832715
601833,540853
616158,507083
2099388,1968863
652228,545631
1126822,1051341
1693397,1638487
2866495,2747061
642110,534698
603077,545548
1432654,1367016
672097,573613
2775460,2673383
664341,554607
1448202,1342545
1850177,1775601
2331225,2224134
3111631,3019931
3188943,3096677
5460988,5404631
6003358,5896531
6378278,6275679
5216609,5117158
6914268,6861019
8494684,8429295
722849,560624
656216,523525
1591564,1531079
678819,622104
2745027,2637902
2961338,2906276
7266168,7209789
7039119,6921354
8765103,8658374
11365110,11303335
1321182,1244685
3024423,2880593
779003,719045
574460,486743
682268,573867
2470476,2316746
661726,563005
1055754,947246
10514817,10388740
577116,520417
706750,548209
1476196,1418402
4133861,4053274
764047,660554
1409519,1302363
666941,535293
985645,837968
810360,754666
4920476,4852453
5785420,5728221
787500,712097
1792755,1730424
2938824,2836265
692588,572361
602123,513026
644293,587151
7588083,7489753
8386310,8320820
6962098,6898291
12594119,12489019
771002,644716
1651313,1595920
2663942,2602449
613235,507267
609988,506020
594792,537842
616309,493400
564524,508595
605700,537385
615191,505702
617219,543785
1710321,1643104
670886,555896
3537712,3423791
634652,529692
1891153,1754452
2176346,2080822
4796141,4698999
5529277,5468275
5864402,5755789
6286765,6229286
6943310,6883106
8106041,7984168
10443317,10377811
11431113,11360818
737326,611731
2327051,2213101
2471196,2371373
544188,487621
1308843,1252632
2182409,2080975
1214994,1098769
549145,493986
1835560,1781317
10025584,9898811
1008490,713566
864690,767493
2721865,2657262
814284,709635
1676385,1624204
977913,827114
646052,591908
3795832,3741775
585790,486402
14042693,13856129
1105196,964814
1913270,1844489
863533,574716
796980,690243
504599,449357
4045176,3931685
6880494,6809621
13030663,12915541
2976480,2850847
17452450,17289986
1053235,968711
563884,507241
722432,666790
1446164,1391328
574548,519276
552379,497595
600287,544174
1389747,1338431
687220,578315
646626,541621
909505,788023
579859,521631
628968,572073
1628108,1574956
550622,495996
705527,650372
1191795,1136410
2146462,2093381
1980967,1847557
3260315,3139812
1195635,1051938
1141230,1053090
1810729,1751600
2349576,2252762
2970151,2854647
4185586,4130246
4991965,4931065
6779034,6720134
5327713,5234264
11400131,11333067
20724002,20547645
783329,708799
3780330,3721184
3598416,3508260
1937544,1877603
3543883,3492023
598006,541408
4124107,4005046
9674608,9551663
11841546,11774282
569126,461252
772035,630990
1592362,1536159
2540644,2482807
683526,626222
4358606,4295211
5585117,5511898
665539,560584
697608,585399
4197883,4121320
679243,567810
2243896,2146217
1458059,1401771
1314206,1258605
5524915,5465154
791119,692059
7140131,7071262
5328921,5222810
9803526,9689993
1843329,1724428
15544241,15370853
909031,826922
1417504,1357172
2145597,2075776
877460,570018
2133091,2072789
2588551,2472939
4348433,4246258
1817243,1702811
13753199,13681657
647342,539398
944430,848518
561643,504690
798769,666513
2991766,2928797
573849,519185
704902,603873
620072,519052
574466,469385
1859910,1792568
1984903,1855518
978592,893202
564349,510996
1600782,1510923
2272419,2164106
2753918,2665225
3847448,3791248
5294446,5237715
6667432,6610369
6483982,6381255
5640222,5571455
12236506,12156267
17021619,16877333
726559,629471
2005155,1942584
607686,537617
2116219,2063004
2648320,2593720
1317510,1260303
4986448,4935076
634701,565054
8143190,8069608
1818005,1701525
2145407,2059020
3046367,2983350
643240,590480
1383160,1327638
549355,494371
1488542,1432615
2265227,2199713
3583800,3531965
5128643,5076318
765154,630520
980794,905871
1928703,1865205
530555,467094
499704,443269
626509,570484
1335626,1273283
2582259,2522177
3404003,3293001
4515664,4461711
566588,470747
782877,710685
1721111,1644968
588548,521392
1810957,1747334
624196,569128
1775069,1707234
819881,764804
1496297,1443022
2360745,2310539
579251,473342
2174262,2093316
3304311,3241481
621628,566355
2689673,2625041
701395,639657
745896,666391
1858377,1792796
640665,541367
5596538,5523496
765328,692629
2189016,2074471
766786,712333
570132,519074
2863236,2792692
3723707,3669556
4286906,4178807
5495468,5387312
8174527,8116828
6928158,6874326
6862698,6805981
11222259,11106923
11650180,11582588
14499888,14390960
993193,911289
1458733,1356264
2729708,2632648
577812,521271
611467,554981
564544,475118
9721724,9662841
3780500,3684520
19463830,19255603
929712,847555
564142,507691
810956,755204
590466,490766
4902430,4783798
5674613,5575103
1784452,1672563
576398,522978
622162,523639
